brand,name,fabric,price,url,image,category,source,description,created_at,updated_at,title,image_url
Good American,Poplin Ruched Shirt,,$159.00,https://www.revolve.com/good-american-poplin-ruched-shirt-in-white001/dp/GAME-WS203/?d=Womens&page=1&lc=46&plpSrc=%2Fr%2FBrands.jsp%3Furl%3Dhttps%3A%2F%2Fwww.revolve.com%2Fr%2FBrandsContent.jsp%3FaliasURL%3Dclothing%252Fbr%252F3699fc%26s%3Dc%26c%3DClothing%26navsrc%3Dmain%26sortBy%3Dpopularity%26lazyLoadedPlp%3Dtrue%26sortBy%3Dpopularity%26productsPerRow%3D4%26preLoadCategory%3D%26preLoadDesigner%3D%26lazyLang%3Den%26lazyCountryCode%3DUS%26lazyCurrency%3DUSD%26_%3D1750088230481&itrownum=60&itcurrpage=1&itview=05,,Top,Revolve,Good American Poplin Ruched Shirt,2025-08-20T15:09:01.708300,2025-08-20T15:09:01.708301,Good American Poplin Ruched Shirt,
LSPACE,Make Waves Top,,$99.00,https://www.revolve.com/lspace-make-waves-top-in-catching-sunsets/dp/LSPA-WS118/?d=Womens&page=1&lc=47&plpSrc=%2Fr%2FBrands.jsp%3Furl%3Dhttps%3A%2F%2Fwww.revolve.com%2Fr%2FBrandsContent.jsp%3FaliasURL%3Dclothing%252Fbr%252F3699fc%26s%3Dc%26c%3DClothing%26navsrc%3Dmain%26sortBy%3Dpopularity%26lazyLoadedPlp%3Dtrue%26sortBy%3Dpopularity%26productsPerRow%3D4%26preLoadCategory%3D%26preLoadDesigner%3D%26lazyLang%3Den%26lazyCountryCode%3DUS%26lazyCurrency%3DUSD%26_%3D1750088230481&itrownum=60&itcurrpage=1&itview=05,,Top,Revolve,LSPACE Make Waves Top,2025-08-20T15:09:01.708324,2025-08-20T15:09:01.708325,LSPACE Make Waves Top,
OW Collection,Swirl Mini Dress,,$145.00,https://www.revolve.com/ow-collection-swirl-mini-dress-in-black-caviar/dp/OWIR-WD38/?d=Womens&page=1&lc=48&plpSrc=%2Fr%2FBrands.jsp%3Furl%3Dhttps%3A%2F%2Fwww.revolve.com%2Fr%2FBrandsContent.jsp%3FaliasURL%3Dclothing%252Fbr%252F3699fc%26s%3Dc%26c%3DClothing%26navsrc%3Dmain%26sortBy%3Dpopularity%26lazyLoadedPlp%3Dtrue%26sortBy%3Dpopularity%26productsPerRow%3D4%26preLoadCategory%3D%26preLoadDesigner%3D%26lazyLang%3Den%26lazyCountryCode%3DUS%26lazyCurrency%3DUSD%26_%3D1750088230481&itrownum=60&itcurrpage=1&itview=05,,Dress,Revolve,OW Collection Swirl Mini Dress,2025-08-20T15:09:01.708352,2025-08-20T15:09:01.708353,OW Collection Swirl Mini Dress,
Camila Coelho,Pauline Mock Neck Sweater,,$138.00,https://www.revolve.com/camila-coelho-pauline-mock-neck-sweater-in-light-pink/dp/COEL-WK107/?d=Womens&page=1&lc=49&plpSrc=%2Fr%2FBrands.jsp%3Furl%3Dhttps%3A%2F%2Fwww.revolve.com%2Fr%2FBrandsContent.jsp%3FaliasURL%3Dclothing%252Fbr%252F3699fc%26s%3Dc%26c%3DClothing%26navsrc%3Dmain%26sortBy%3Dpopularity%26lazyLoadedPlp%3Dtrue%26sortBy%3Dpopularity%26productsPerRow%3D4%26preLoadCategory%3D%26preLoadDesigner%3D%26lazyLang%3Den%26lazyCountryCode%3DUS%26lazyCurrency%3DUSD%26_%3D1750088230481&itrownum=61&itcurrpage=1&itview=05,,Outerwear,Revolve,Camila Coelho Pauline Mock Neck Sweater,2025-08-20T15:09:01.708378,2025-08-20T15:09:01.708379,Camila Coelho Pauline Mock Neck Sweater,
superdown,Saffron Cowl Mini Dress,,$78.00,https://www.revolve.com/superdown-saffron-cowl-mini-dress-in-mint-metallic/dp/SPDW-WD2162/?d=Womens&page=1&lc=50&plpSrc=%2Fr%2FBrands.jsp%3Furl%3Dhttps%3A%2F%2Fwww.revolve.com%2Fr%2FBrandsContent.jsp%3FaliasURL%3Dclothing%252Fbr%252F3699fc%26s%3Dc%26c%3DClothing%26navsrc%3Dmain%26sortBy%3Dpopularity%26lazyLoadedPlp%3Dtrue%26sortBy%3Dpopularity%26productsPerRow%3D4%26preLoadCategory%3D%26preLoadDesigner%3D%26lazyLang%3Den%26lazyCountryCode%3DUS%26lazyCurrency%3DUSD%26_%3D1750088230481&itrownum=61&itcurrpage=1&itview=05,,Dress,Revolve,superdown Saffron Cowl Mini Dress,2025-08-20T15:09:01.708402,2025-08-20T15:09:01.708403,superdown Saffron Cowl Mini Dress,
superdown,Laurien Cross Front Dress,,$88.00,https://www.revolve.com/superdown-laurien-cross-front-dress-in-black/dp/SPDW-WD2730/?d=Womens&page=1&lc=51&plpSrc=%2Fr%2FBrands.jsp%3Furl%3Dhttps%3A%2F%2Fwww.revolve.com%2Fr%2FBrandsContent.jsp%3FaliasURL%3Dclothing%252Fbr%252F3699fc%26s%3Dc%26c%3DClothing%26navsrc%3Dmain%26sortBy%3Dpopularity%26lazyLoadedPlp%3Dtrue%26sortBy%3Dpopularity%26productsPerRow%3D4%26preLoadCategory%3D%26preLoadDesigner%3D%26lazyLang%3Den%26lazyCountryCode%3DUS%26lazyCurrency%3DUSD%26_%3D1750088230481&itrownum=61&itcurrpage=1&itview=05,,Dress,Revolve,superdown Laurien Cross Front Dress,2025-08-20T15:09:01.708426,2025-08-20T15:09:01.708427,superdown Laurien Cross Front Dress,
superdown,Cammie Halter Top,,$48.00,https://www.revolve.com/superdown-cammie-halter-top-in-red/dp/SPDW-WS2091/?d=Womens&page=1&lc=52&plpSrc=%2Fr%2FBrands.jsp%3Furl%3Dhttps%3A%2F%2Fwww.revolve.com%2Fr%2FBrandsContent.jsp%3FaliasURL%3Dclothing%252Fbr%252F3699fc%26s%3Dc%26c%3DClothing%26navsrc%3Dmain%26sortBy%3Dpopularity%26lazyLoadedPlp%3Dtrue%26sortBy%3Dpopularity%26productsPerRow%3D4%26preLoadCategory%3D%26preLoadDesigner%3D%26lazyLang%3Den%26lazyCountryCode%3DUS%26lazyCurrency%3DUSD%26_%3D1750088230481&itrownum=61&itcurrpage=1&itview=05,,Top,Revolve,superdown Cammie Halter Top,2025-08-20T15:09:01.708450,2025-08-20T15:09:01.708451,superdown Cammie Halter Top,
MORE TO COME,Yarina Mini Dress,,$94.00,https://www.revolve.com/more-to-come-yarina-mini-dress-in-matte-silver/dp/MOTO-WD277/?d=Womens&page=1&lc=54&plpSrc=%2Fr%2FBrands.jsp%3Furl%3Dhttps%3A%2F%2Fwww.revolve.com%2Fr%2FBrandsContent.jsp%3FaliasURL%3Dclothing%252Fbr%252F3699fc%26s%3Dc%26c%3DClothing%26navsrc%3Dmain%26sortBy%3Dpopularity%26lazyLoadedPlp%3Dtrue%26sortBy%3Dpopularity%26productsPerRow%3D4%26preLoadCategory%3D%26preLoadDesigner%3D%26lazyLang%3Den%26lazyCountryCode%3DUS%26lazyCurrency%3DUSD%26_%3D1750088230481&itrownum=62&itcurrpage=1&itview=05,,Dress,Revolve,MORE TO COME Yarina Mini Dress,2025-08-20T15:09:01.708498,2025-08-20T15:09:01.708499,MORE TO COME Yarina Mini Dress,
MORE TO COME,Bexley Maxi Dress,,$88.00,https://www.revolve.com/more-to-come-bexley-maxi-dress-in-black/dp/MOTO-WD428/?d=Womens&page=1&lc=55&plpSrc=%2Fr%2FBrands.jsp%3Furl%3Dhttps%3A%2F%2Fwww.revolve.com%2Fr%2FBrandsContent.jsp%3FaliasURL%3Dclothing%252Fbr%252F3699fc%26s%3Dc%26c%3DClothing%26navsrc%3Dmain%26sortBy%3Dpopularity%26lazyLoadedPlp%3Dtrue%26sortBy%3Dpopularity%26productsPerRow%3D4%26preLoadCategory%3D%26preLoadDesigner%3D%26lazyLang%3Den%26lazyCountryCode%3DUS%26lazyCurrency%3DUSD%26_%3D1750088230481&itrownum=62&itcurrpage=1&itview=05,,Dress,Revolve,MORE TO COME Bexley Maxi Dress,2025-08-20T15:09:01.708522,2025-08-20T15:09:01.708523,MORE TO COME Bexley Maxi Dress,
SNDYS,x REVOLVE Calypso Mini Dress,,$92.00,https://www.revolve.com/sndys-x-revolve-calypso-mini-dress-in-blue/dp/SDYS-WD365/?d=Womens&page=1&lc=56&plpSrc=%2Fr%2FBrands.jsp%3Furl%3Dhttps%3A%2F%2Fwww.revolve.com%2Fr%2FBrandsContent.jsp%3FaliasURL%3Dclothing%252Fbr%252F3699fc%26s%3Dc%26c%3DClothing%26navsrc%3Dmain%26sortBy%3Dpopularity%26lazyLoadedPlp%3Dtrue%26sortBy%3Dpopularity%26productsPerRow%3D4%26preLoadCategory%3D%26preLoadDesigner%3D%26lazyLang%3Den%26lazyCountryCode%3DUS%26lazyCurrency%3DUSD%26_%3D1750088230481&itrownum=62&itcurrpage=1&itview=05,,Dress,Revolve,SNDYS x REVOLVE Calypso Mini Dress,2025-08-20T15:09:01.708546,2025-08-20T15:09:01.708547,SNDYS x REVOLVE Calypso Mini Dress,
SNDYS,Tala Mini Dress,,$96.00,https://www.revolve.com/sndys-tala-mini-dress-in-marine/dp/SDYS-WD379/?d=Womens&page=1&lc=57&plpSrc=%2Fr%2FBrands.jsp%3Furl%3Dhttps%3A%2F%2Fwww.revolve.com%2Fr%2FBrandsContent.jsp%3FaliasURL%3Dclothing%252Fbr%252F3699fc%26s%3Dc%26c%3DClothing%26navsrc%3Dmain%26sortBy%3Dpopularity%26lazyLoadedPlp%3Dtrue%26sortBy%3Dpopularity%26productsPerRow%3D4%26preLoadCategory%3D%26preLoadDesigner%3D%26lazyLang%3Den%26lazyCountryCode%3DUS%26lazyCurrency%3DUSD%26_%3D1750088230481&itrownum=63&itcurrpage=1&itview=05,,Dress,Revolve,SNDYS Tala Mini Dress,2025-08-20T15:09:01.708569,2025-08-20T15:09:01.708570,SNDYS Tala Mini Dress,
ALL THE WAYS,Jianna Vest,,$58.00,https://www.revolve.com/all-the-ways-jianna-vest-in-navy-white/dp/AAYR-WS154/?d=Womens&page=1&lc=58&plpSrc=%2Fr%2FBrands.jsp%3Furl%3Dhttps%3A%2F%2Fwww.revolve.com%2Fr%2FBrandsContent.jsp%3FaliasURL%3Dclothing%252Fbr%252F3699fc%26s%3Dc%26c%3DClothing%26navsrc%3Dmain%26sortBy%3Dpopularity%26lazyLoadedPlp%3Dtrue%26sortBy%3Dpopularity%26productsPerRow%3D4%26preLoadCategory%3D%26preLoadDesigner%3D%26lazyLang%3Den%26lazyCountryCode%3DUS%26lazyCurrency%3DUSD%26_%3D1750088230481&itrownum=63&itcurrpage=1&itview=05,,Top,Revolve,ALL THE WAYS Jianna Vest,2025-08-20T15:09:01.708593,2025-08-20T15:09:01.708594,ALL THE WAYS Jianna Vest,
AGOLDE,Ridley High Rise Short,,$148.00,https://www.revolve.com/agolde-ridley-high-rise-short-in-capture/dp/AGOL-WF167/?d=Womens&page=1&lc=59&plpSrc=%2Fr%2FBrands.jsp%3Furl%3Dhttps%3A%2F%2Fwww.revolve.com%2Fr%2FBrandsContent.jsp%3FaliasURL%3Dclothing%252Fbr%252F3699fc%26s%3Dc%26c%3DClothing%26navsrc%3Dmain%26sortBy%3Dpopularity%26lazyLoadedPlp%3Dtrue%26sortBy%3Dpopularity%26productsPerRow%3D4%26preLoadCategory%3D%26preLoadDesigner%3D%26lazyLang%3Den%26lazyCountryCode%3DUS%26lazyCurrency%3DUSD%26_%3D1750088230481&itrownum=63&itcurrpage=1&itview=05,,Bottom,Revolve,AGOLDE Ridley High Rise Short,2025-08-20T15:09:01.708617,2025-08-20T15:09:01.708618,AGOLDE Ridley High Rise Short,
House of Harlow 1960,x REVOLVE Antonia Gown,,$278.00,https://www.revolve.com/house-of-harlow-1960-x-revolve-antonia-gown-in-green/dp/HOOF-WD966/?d=Womens&page=1&lc=60&plpSrc=%2Fr%2FBrands.jsp%3Furl%3Dhttps%3A%2F%2Fwww.revolve.com%2Fr%2FBrandsContent.jsp%3FaliasURL%3Dclothing%252Fbr%252F3699fc%26s%3Dc%26c%3DClothing%26navsrc%3Dmain%26sortBy%3Dpopularity%26lazyLoadedPlp%3Dtrue%26sortBy%3Dpopularity%26productsPerRow%3D4%26preLoadCategory%3D%26preLoadDesigner%3D%26lazyLang%3Den%26lazyCountryCode%3DUS%26lazyCurrency%3DUSD%26_%3D1750088230481&itrownum=63&itcurrpage=1&itview=05,,Dress,Revolve,House of Harlow 1960 x REVOLVE Antonia Gown,2025-08-20T15:09:01.708641,2025-08-20T15:09:01.708642,House of Harlow 1960 x REVOLVE Antonia Gown,
Katie May,Surreal Gown,,$250.00,https://www.revolve.com/katie-may-surreal-gown-in-black/dp/KATR-WD42/?d=Womens&page=1&lc=61&plpSrc=%2Fr%2FBrands.jsp%3Furl%3Dhttps%3A%2F%2Fwww.revolve.com%2Fr%2FBrandsContent.jsp%3FaliasURL%3Dclothing%252Fbr%252F3699fc%26s%3Dc%26c%3DClothing%26navsrc%3Dmain%26sortBy%3Dpopularity%26lazyLoadedPlp%3Dtrue%26sortBy%3Dpopularity%26productsPerRow%3D4%26preLoadCategory%3D%26preLoadDesigner%3D%26lazyLang%3Den%26lazyCountryCode%3DUS%26lazyCurrency%3DUSD%26_%3D1750088230481&itrownum=64&itcurrpage=1&itview=05,,Dress,Revolve,Katie May Surreal Gown,2025-08-20T15:09:01.708664,2025-08-20T15:09:01.708665,Katie May Surreal Gown,
LEVI'S,Icon Skirt,,$70.00,https://www.revolve.com/levis-icon-skirt-in-front-and-center/dp/LEIV-WQ36/?d=Womens&page=1&lc=62&plpSrc=%2Fr%2FBrands.jsp%3Furl%3Dhttps%3A%2F%2Fwww.revolve.com%2Fr%2FBrandsContent.jsp%3FaliasURL%3Dclothing%252Fbr%252F3699fc%26s%3Dc%26c%3DClothing%26navsrc%3Dmain%26sortBy%3Dpopularity%26lazyLoadedPlp%3Dtrue%26sortBy%3Dpopularity%26productsPerRow%3D4%26preLoadCategory%3D%26preLoadDesigner%3D%26lazyLang%3Den%26lazyCountryCode%3DUS%26lazyCurrency%3DUSD%26_%3D1750088230481&itrownum=64&itcurrpage=1&itview=05,,Bottom,Revolve,LEVI'S Icon Skirt,2025-08-20T15:09:01.708690,2025-08-20T15:09:01.708691,LEVI'S Icon Skirt,
SNDYS,Olividae Mini Dress,,$98.00,https://www.revolve.com/sndys-olividae-mini-dress-in-panna-cotta/dp/SDYS-WD392/?d=Womens&page=1&lc=63&plpSrc=%2Fr%2FBrands.jsp%3Furl%3Dhttps%3A%2F%2Fwww.revolve.com%2Fr%2FBrandsContent.jsp%3FaliasURL%3Dclothing%252Fbr%252F3699fc%26s%3Dc%26c%3DClothing%26navsrc%3Dmain%26sortBy%3Dpopularity%26lazyLoadedPlp%3Dtrue%26sortBy%3Dpopularity%26productsPerRow%3D4%26preLoadCategory%3D%26preLoadDesigner%3D%26lazyLang%3Den%26lazyCountryCode%3DUS%26lazyCurrency%3DUSD%26_%3D1750088230481&itrownum=64&itcurrpage=1&itview=05,,Dress,Revolve,SNDYS Olividae Mini Dress,2025-08-20T15:09:01.708714,2025-08-20T15:09:01.708715,SNDYS Olividae Mini Dress,
ALL THE WAYS,Liliana Vest,,$60.00,https://www.revolve.com/all-the-ways-liliana-vest-in-black/dp/AAYR-WS174/?d=Womens&page=1&lc=64&plpSrc=%2Fr%2FBrands.jsp%3Furl%3Dhttps%3A%2F%2Fwww.revolve.com%2Fr%2FBrandsContent.jsp%3FaliasURL%3Dclothing%252Fbr%252F3699fc%26s%3Dc%26c%3DClothing%26navsrc%3Dmain%26sortBy%3Dpopularity%26lazyLoadedPlp%3Dtrue%26sortBy%3Dpopularity%26productsPerRow%3D4%26preLoadCategory%3D%26preLoadDesigner%3D%26lazyLang%3Den%26lazyCountryCode%3DUS%26lazyCurrency%3DUSD%26_%3D1750088230481&itrownum=64&itcurrpage=1&itview=05,,Top,Revolve,ALL THE WAYS Liliana Vest,2025-08-20T15:09:01.708738,2025-08-20T15:09:01.708739,ALL THE WAYS Liliana Vest,
ASTR the Label,Keyla Dress,,$128.00,https://www.revolve.com/astr-the-label-keyla-dress-in-yelow-green-floral/dp/ASTR-WD744/?d=Womens&page=1&lc=65&plpSrc=%2Fr%2FBrands.jsp%3Furl%3Dhttps%3A%2F%2Fwww.revolve.com%2Fr%2FBrandsContent.jsp%3FaliasURL%3Dclothing%252Fbr%252F3699fc%26s%3Dc%26c%3DClothing%26navsrc%3Dmain%26sortBy%3Dpopularity%26lazyLoadedPlp%3Dtrue%26sortBy%3Dpopularity%26productsPerRow%3D4%26preLoadCategory%3D%26preLoadDesigner%3D%26lazyLang%3Den%26lazyCountryCode%3DUS%26lazyCurrency%3DUSD%26_%3D1750088230481&itrownum=65&itcurrpage=1&itview=05,,Dress,Revolve,ASTR the Label Keyla Dress,2025-08-20T15:09:01.708761,2025-08-20T15:09:01.708762,ASTR the Label Keyla Dress,
Free People,Crvy Mona High Rise Short,,$78.00,https://www.revolve.com/free-people-crvy-mona-high-rise-short-in-power-trip/dp/FREE-WF393/?d=Womens&page=1&lc=66&plpSrc=%2Fr%2FBrands.jsp%3Furl%3Dhttps%3A%2F%2Fwww.revolve.com%2Fr%2FBrandsContent.jsp%3FaliasURL%3Dclothing%252Fbr%252F3699fc%26s%3Dc%26c%3DClothing%26navsrc%3Dmain%26sortBy%3Dpopularity%26lazyLoadedPlp%3Dtrue%26sortBy%3Dpopularity%26productsPerRow%3D4%26preLoadCategory%3D%26preLoadDesigner%3D%26lazyLang%3Den%26lazyCountryCode%3DUS%26lazyCurrency%3DUSD%26_%3D1750088230481&itrownum=65&itcurrpage=1&itview=05,,Bottom,Revolve,Free People Crvy Mona High Rise Short,2025-08-20T15:09:01.708788,2025-08-20T15:09:01.708789,Free People Crvy Mona High Rise Short,
superdown,Aubrey Bikini Top,,$48.00,https://www.revolve.com/superdown-aubrey-bikini-top-in-black/dp/SPDW-WX282/?d=Womens&page=1&lc=68&plpSrc=%2Fr%2FBrands.jsp%3Furl%3Dhttps%3A%2F%2Fwww.revolve.com%2Fr%2FBrandsContent.jsp%3FaliasURL%3Dclothing%252Fbr%252F3699fc%26s%3Dc%26c%3DClothing%26navsrc%3Dmain%26sortBy%3Dpopularity%26lazyLoadedPlp%3Dtrue%26sortBy%3Dpopularity%26productsPerRow%3D4%26preLoadCategory%3D%26preLoadDesigner%3D%26lazyLang%3Den%26lazyCountryCode%3DUS%26lazyCurrency%3DUSD%26_%3D1750088230481&itrownum=65&itcurrpage=1&itview=05,,Top,Revolve,superdown Aubrey Bikini Top,2025-08-20T15:09:01.708839,2025-08-20T15:09:01.708840,superdown Aubrey Bikini Top,
AGOLDE,90's Mid Rise Loose Fit Jeans,,$228.00,https://www.revolve.com/agolde-90s-mid-rise-loose-fit-jeans-in-snapshot/dp/AGOL-WJ241/?d=Womens&page=1&lc=69&plpSrc=%2Fr%2FBrands.jsp%3Furl%3Dhttps%3A%2F%2Fwww.revolve.com%2Fr%2FBrandsContent.jsp%3FaliasURL%3Dclothing%252Fbr%252F3699fc%26s%3Dc%26c%3DClothing%26navsrc%3Dmain%26sortBy%3Dpopularity%26lazyLoadedPlp%3Dtrue%26sortBy%3Dpopularity%26productsPerRow%3D4%26preLoadCategory%3D%26preLoadDesigner%3D%26lazyLang%3Den%26lazyCountryCode%3DUS%26lazyCurrency%3DUSD%26_%3D1750088230481&itrownum=66&itcurrpage=1&itview=05,,Bottom,Revolve,AGOLDE 90's Mid Rise Loose Fit Jeans,2025-08-20T15:09:01.708864,2025-08-20T15:09:01.708865,AGOLDE 90's Mid Rise Loose Fit Jeans,
NIA,Fraise Top,,$58.00,https://www.revolve.com/nia-fraise-top-in-lake/dp/NIAR-WS40/?d=Womens&page=1&lc=70&plpSrc=%2Fr%2FBrands.jsp%3Furl%3Dhttps%3A%2F%2Fwww.revolve.com%2Fr%2FBrandsContent.jsp%3FaliasURL%3Dclothing%252Fbr%252F3699fc%26s%3Dc%26c%3DClothing%26navsrc%3Dmain%26sortBy%3Dpopularity%26lazyLoadedPlp%3Dtrue%26sortBy%3Dpopularity%26productsPerRow%3D4%26preLoadCategory%3D%26preLoadDesigner%3D%26lazyLang%3Den%26lazyCountryCode%3DUS%26lazyCurrency%3DUSD%26_%3D1750088230481&itrownum=66&itcurrpage=1&itview=05,,Top,Revolve,NIA Fraise Top,2025-08-20T15:09:01.708887,2025-08-20T15:09:01.708888,NIA Fraise Top,
SNDYS,Reyna Maxi Dress,,$85.00,https://www.revolve.com/sndys-reyna-maxi-dress-in-black/dp/SDYS-WD219/?d=Womens&page=1&lc=71&plpSrc=%2Fr%2FBrands.jsp%3Furl%3Dhttps%3A%2F%2Fwww.revolve.com%2Fr%2FBrandsContent.jsp%3FaliasURL%3Dclothing%252Fbr%252F3699fc%26s%3Dc%26c%3DClothing%26navsrc%3Dmain%26sortBy%3Dpopularity%26lazyLoadedPlp%3Dtrue%26sortBy%3Dpopularity%26productsPerRow%3D4%26preLoadCategory%3D%26preLoadDesigner%3D%26lazyLang%3Den%26lazyCountryCode%3DUS%26lazyCurrency%3DUSD%26_%3D1750088230481&itrownum=66&itcurrpage=1&itview=05,,Dress,Revolve,SNDYS Reyna Maxi Dress,2025-08-20T15:09:01.708911,2025-08-20T15:09:01.708912,SNDYS Reyna Maxi Dress,
superdown,Larue Mini Dress,,$74.00,https://www.revolve.com/superdown-larue-mini-dress-in-dark-grey-multi/dp/SPDW-WD2866/?d=Womens&page=1&lc=72&plpSrc=%2Fr%2FBrands.jsp%3Furl%3Dhttps%3A%2F%2Fwww.revolve.com%2Fr%2FBrandsContent.jsp%3FaliasURL%3Dclothing%252Fbr%252F3699fc%26s%3Dc%26c%3DClothing%26navsrc%3Dmain%26sortBy%3Dpopularity%26lazyLoadedPlp%3Dtrue%26sortBy%3Dpopularity%26productsPerRow%3D4%26preLoadCategory%3D%26preLoadDesigner%3D%26lazyLang%3Den%26lazyCountryCode%3DUS%26lazyCurrency%3DUSD%26_%3D1750088230481&itrownum=66&itcurrpage=1&itview=05,,Dress,Revolve,superdown Larue Mini Dress,2025-08-20T15:09:01.708935,2025-08-20T15:09:01.708936,superdown Larue Mini Dress,
superdown,Cher Off Shoulder Romper,,$68.00,https://www.revolve.com/superdown-cher-off-shoulder-romper-in-black/dp/SPDW-WR288/?d=Womens&page=1&lc=73&plpSrc=%2Fr%2FBrands.jsp%3Furl%3Dhttps%3A%2F%2Fwww.revolve.com%2Fr%2FBrandsContent.jsp%3FaliasURL%3Dclothing%252Fbr%252F3699fc%26s%3Dc%26c%3DClothing%26navsrc%3Dmain%26sortBy%3Dpopularity%26lazyLoadedPlp%3Dtrue%26sortBy%3Dpopularity%26productsPerRow%3D4%26preLoadCategory%3D%26preLoadDesigner%3D%26lazyLang%3Den%26lazyCountryCode%3DUS%26lazyCurrency%3DUSD%26_%3D1750088230481&itrownum=67&itcurrpage=1&itview=05,,Clothing,Revolve,superdown Cher Off Shoulder Romper,2025-08-20T15:09:01.708960,2025-08-20T15:09:01.708961,superdown Cher Off Shoulder Romper,
superdown,Belinda Button Up Top,,$64.00,https://www.revolve.com/superdown-belinda-button-up-top-in-white/dp/SPDW-WS430/?d=Womens&page=1&lc=74&plpSrc=%2Fr%2FBrands.jsp%3Furl%3Dhttps%3A%2F%2Fwww.revolve.com%2Fr%2FBrandsContent.jsp%3FaliasURL%3Dclothing%252Fbr%252F3699fc%26s%3Dc%26c%3DClothing%26navsrc%3Dmain%26sortBy%3Dpopularity%26lazyLoadedPlp%3Dtrue%26sortBy%3Dpopularity%26productsPerRow%3D4%26preLoadCategory%3D%26preLoadDesigner%3D%26lazyLang%3Den%26lazyCountryCode%3DUS%26lazyCurrency%3DUSD%26_%3D1750088230481&itrownum=67&itcurrpage=1&itview=05,,Top,Revolve,superdown Belinda Button Up Top,2025-08-20T15:09:01.708984,2025-08-20T15:09:01.708985,superdown Belinda Button Up Top,
